	Kingdom	Phylum	Class	Order	Family	Genus	Species
7bb84f7dd67d6b18adf8a67231262f1a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	ND
7064b29b5a48cb6cb5583a1540447f9a	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	ND
4c090049a6ee1d931a2aa65576791fab	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Dyadobacter	Dyadobacter_fermentans
a5ff60c1829c3cb9ba314b924e23b430	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	uncultured_bacterium
6cc8dd1dd22065833ef6eaffdb912adf	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	uncultured_bacterium
dc081368bd21b2baf6aa5d0516d12ca7	Eukaryota	Phragmoplastophyta	Embryophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	ND
b162103c59f508f1a237dabb5c098295	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	ND
14970a02e8ce9a815618a39bbe0c7a08	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingoaurantiacus	uncultured_bacterium
857453148f294904f300654e04c0bce8	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus	metagenome
eb171c1122f39243d2d33920e61d5ec4	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	ND	ND
718d82caa8aab0b2e22081909838d45b	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermabacteraceae	Brachybacterium	ND
c511cb69e21d126919fc4a10600af325	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	ND
dcf38cbac15d3cc919ff179fa2c4f58a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	ND
0eb9fbb6212466f12645b159c4b20f42	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND
7a4403e820355e5fccb8c6339689dc30	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_bacterium
00e3d921c05a9e74121e712673d1fe21	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	ND
5524093bdf4308bfa543fad2af51f709	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	ND
2045dcd63d7f44d321aa260800ef0863	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	1174-901-12	uncultured_bacterium
105471e6d65ef80b1d2592bb1aca837b	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Snodgrassella	ND
d43636f70a4c711e6d969d9b2d82fab0	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	ND
554a20b14258663ed188baaa945f38f8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	ND
557ec87eb3505a588adc07ef4b5455c7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	uncultured	uncultured_soil
e34a518b9b79026b7105fb604f93601a	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Terriglobus	uncultured_bacterium
001114e572aae1e95e47d65bf4ac5982	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	ND
6292f233c623783d22bab864133a3ccd	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	uncultured_bacterium
b39a471461bbf37e38df94dd8f22bdcb	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	uncultured_bacterium
e60dbbb664c33aeb80469ba53f5e707c	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	ND	ND
37662014d4b4463e80a828a7de189a5b	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND
9e4822237cde37748e52bb81fafac28b	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	ND	ND
70dd8048cab06d2bdbeb194f8d38000b	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_soil
89eb7a5979168231d1eda186a823511d	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas_rhizophila
c4bf5dc2e6f4e428f59829435850a5d4	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Hydra_vulgaris
46ffa416c76cc9c4c88d95787cc101f2	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	uncultured_Flavobacterium
0b331dcdfb50fac0c824f4092dd81f58	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	ND	ND
f60992ea98bde0553f4c22698d9578e4	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	ND
a6017f2a728c9e1a5838a6def6ceb296	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	ND
bfa22eba9287e14fe8cf6a511c500363	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Tardiphaga	uncultured_bacterium
42957be9ecda6097f87d4161590b4e0f	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola	ND
ca331e09ec4d89c1ffc83a827e0f397e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	ND	ND
dfa84aa70b8ef37fc6c7e00977ed140e	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	ND
c2c3d638ba0d1f8d037b48aa4ba0bd68	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineococcus	ND
0ee07527a15473ec47be0c24ddd6e470	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	ND
44db1a53eafe45b2a9f2fba9ce128b39	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	ND
347fa0eac69cad92ba440cf68f96d31b	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_durum
b9f5ade2d5979cde3b3a117599c0487c	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND
c722a0b0a0c39cbf82173e3a7efcc4bf	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	ND
681a1ba7614885419002ab63a28eb060	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus	ND
9043feb8c4f555188882139f45ecdce3	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_panaciterrae
18636a8f315f997c2ef0358bb651d2df	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	ND
71927a9c57286414949ace4fa7b1d99c	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	ND
a26bf5bca39dcb0acc048c8e646a4b8e	Bacteria	Firmicutes	Bacilli	Bacillales	Marinococcaceae	Alteribacillus	halophilic_and
7e40d7fa8059e005b9a3a281eaefea79	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	1174-901-12	uncultured_bacterium
5d527908b0a09932ff405abc648353e4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	ND
dee1075d70fd43504e7692eaa103a873	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND
06cf8a80e539faa300862c9ef6281065	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Brevibacteriaceae	Sediminivirga	Sediminivirga_luteola
82e6ad88ee8fb82d710043f939c07769	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND
37be7e16ea21f06154c7a5c0f5f9c56b	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Chroococcidiopsaceae	uncultured	uncultured_bacterium
acc6f2206aaf3fe972948d7361f600e1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	ND	ND
0b8e1201444c7707473a9c208784d9b1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND
0e71bf7cba3797351783dcc40a18b721	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND
c1e0c2cd7cf94c61c98fc8b97d25e616	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	uncultured_bacterium
f3013397d80c2f20af35fad21446d7c1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera	ND
c6900a032e5f76b7099ffa312f17ab63	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Lawsonella	uncultured_bacterium
8a74920499949cd1084ba15a28e083a4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	ND
226dedaef91e105074eac514f5bfc6c2	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	Botryosphaeria_dothidea
cced9c92723e1b5df4e0612add1fe668	Eukaryota	Phragmoplastophyta	Embryophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Pyrus_x
72d991f98d1a2326298af260e00e19db	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	D05-2	D05-2	ND
b7aaba16cb9d48b5480c1a51cd0fb9ca	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	ND
81068285fe9f2e54af354f354f2f0236	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND
4e470b665a3cb51159510c4270242275	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND
044b81348b1629b3319ada0bbb43b78e	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	ND	ND
da6e9aa77b5388415246a8af9ec7f80d	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	ND
69ca8dd986e2eeb12b7349107d8a34ed	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	ND
099388be92b1095b21c5e45f9a34c38d	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	ND
fa444c570129cea21fd343d852d105f5	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	Jatrophihabitans_sp.
9ed3620e1b05ac7eaa315d86cbf8fc0a	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	uncultured_bacterium
fe3cdd96c6ce6e91a83908dacfe0073e	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	ND
f114ea1ec03f5766fc2121795f3aba30	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	ND	ND
bcb44f7e37b8196752046066dbfdcb20	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND
563ca40879aab42e6ccc76dceaa86393	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	ND
5c31ae14348a756cd8396e582f45a92d	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	ND
b3c05a452a6acb39b1a8b2713bc8e115	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	ND	ND	ND
b4a3b993a4f617a3a6a42d241724379d	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	Botryosphaeria_dothidea
2254544361165a1b851208428d8963b4	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Trebouxia_sp.
2b75bb88a40c32a0e1480078abfdef21	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Terrabacter	ND
7eed18a460ef60aa23f254cf5692bad7	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	ND
cbf9546345943da976bb49e4a1611861	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus_radiomollis
41e3e3a37cddab413825a4605665fd5d	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND
1098984a7d050f69b802c3c870681c70	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Subdoligranulum	ND
240a75f21e06a8877bc36865274d20ae	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	ND
be5b38acc193cfdcc8e3e7957a3cb5a0	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND
9f3db933cd1cec50650b87e078031af9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	1174-901-12	Rhizobium_sp.
defda724f507481bd2a9c02f0b11be52	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Dyadobacter	ND
e99aedd4b861df0d80e36aab5fa005b5	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	ND
c65c377664802ead63b96cca6198bed0	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND
bce1d8267e1cab372c5937aca17a916a	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	uncultured_bacterium
64f8fcf4c96a851ebe9f4472d4914aab	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	ND
68140550dfdd78992771fc13a192c997	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	uncultured_bacterium
b0ad70aa8043eb88f589547ad3152895	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Candidatus_Nostocoida	uncultured_bacterium
2f3f10dc7ea76b6e7b7e91d8000a6dbd	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	metagenome
2db5508f28874abe76f23d8367abee28	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Candidatus_Alysiosphaera	metagenome
fd80d4a65d49b74184eb713b03689fdb	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	Roseomonas_aquatica
f2ab6c712556e782569b8466d85ce8b6	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	uncultured_bacterium
a52ad7f282d19c7fbdc0ab1901407fd0	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	ND
6fe7b771fba1d81132914e1886e46120	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	ND	ND
7d54cfd4b44cffc3da5c4a43571bbd29	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	ND	ND
42c724f53bda840596762b86a51eb833	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	ND	ND
fc96b3a28ae00605266dfa58129ae2c4	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND
696ee08d73d3a8a7b2c195efe3692823	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	uncultured_organism
2da63c4c13c6e38c3d18fcdadc15b661	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	ND
fc26f128d071693ee9d1046fc25359a9	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	ND
67df0b5a3cad21180ed1ba5b118373bf	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	ND
995e484d6e66342043fcc8412d18130d	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND
b72d3683bb77b3ffeb821ac2110124ef	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	ND	ND
939b42558b4f9c7088da2d4c05cbbdb2	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Schaalia_odontolytica
adb500486b51737d24a89267f97bfaef	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Alkanibacter	gamma_proteobacterium
9675520c96ecb4c5acc0a0b3b3ca67f6	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND
23b59e01c9b9cfd27711d91f2d00471c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	ND
8f736e6427b4865695280b5ac206dd5a	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_Thermomicrobium
254d66252d77cbb438829b92a60e5ed8	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	ND
c1d9e179d200bbed5664a19ac16c31b3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	ND
8063229456010713646c56387fccca96	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	ND
99858618046f56a5eb827bf97ca5e0a6	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	ND
8bdffd82c39250ecd4576c9ff5c17f61	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	ND
f2fbba491667c29a94e4ab457e2bbb7c	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	uncultured_organism
2a4c13d7dd9d65a66b714f7c86005247	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	ND
d88b1d407787e1238fa66618298758c9	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	ND	ND
b8398186c6894a40be447841d66d7582	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	ND	ND
75d8b5425321b330dc8cc76feca1a372	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	ND
08d9b5b46c4c85becc6bb7ba63b73f06	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	ND
d9faa2b38c7f9bd1e9e1e3c32275ff3c	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	uncultured_forest
f0574034f8938bcf6b69b1bf837e6828	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Trebouxia_sp.
92c57961f7d919e9ee4a1b908721a705	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	ND
d2607c3a006c1aab5c89c754dd5858e4	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	ND
38c608bfa48bbcf31a368cad236e8e98	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	Botryosphaeria_dothidea
04251250b030cdce960b4b4d159a6279	Eukaryota	Phragmoplastophyta	Embryophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	ND
53a5f087471b1a59f62093309a674ea7	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND
4a50a088776ee0b20ade181dfc719fa6	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	ND
4650752e33e39dc308ebc803bd2a9ed9	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Granulicella	ND
d9ce36efa316cf485c4b7876dad459e9	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND
0d5daea16a8010424213aa8b8b12aeaa	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_thermotolerans
9dadf50f869c26ace3ff27ec88e9948c	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Endobacter	uncultured_bacterium
3cc435924a2b65342da16f3baac293cb	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	ND	ND	ND
f6379cf7c8ea9e59ccc83d499f926353	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Paenarthrobacter	ND
20d525e14f95f9c7ad12cee5f56b7990	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	ND
5defdd131ae94b20eeb16d9dac9d3d1c	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND
fc925f3c76822a783b8174bb7c4839f5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	uncultured_bacterium
73f9456c393a8a04f2243311cc3c7905	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	ND
1d811a575ade8dfbe305deb71c78c194	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	ND
68e45c9dea4c0267007acbacb94996c1	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	uncultured_bacterium
4613c089653a78871a863ccb85028925	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	ND	ND
0c4ba36f81a215044822bfc2b6533315	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	ND
1171ebfb9edf8f4fab8b9fb1d10d3b27	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Blattabacteriaceae	Candidatus_Uzinura	ND
a63011e59749c485e0e627858aac7d3e	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus_Megaira	uncultured_bacterium
0c1110e46cb4076ac234ffe8319b6167	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND
fc8c09f3d6e5adfe1cfe41eefd37be5e	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	ND
e2d6fc36cc785f6e6163ed041659c20e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND
6f9739f7bc9c66fc4775da09766bc9e3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Labraceae	Labrys	uncultured_bacterium
d18e05988d01e2d0cbc74e0488f65171	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Ellin6055	ND
07745950b2a42283b4453aef0d04d0f5	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	uncultured_bacterium
f884b2fdd8bc854c32f6947de8d31f68	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	ND
5dfbaab1161d1eb518d32e966f74ad7f	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	ND	ND
e55ee3921bb27402ca865c7697a9ecdf	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND
d50deb9bc7893756954059cde710c3d6	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Geodermatophilus	ND
c35ed8bce23c73dc1de58b61d50416e7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnobacter	metagenome
7edd8ec1488cc6bbdcfa4261fd14a23c	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	ND
9928dff34d07cd63043968f5e4c3191e	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	ND	ND
9546cd7db349ef633470ffce9df058e2	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus_Xiphinematobacter	uncultured_bacterium
1cdc081ed0cc8746958f0d4bdf8ef6e9	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND
814c7c67817cf2f5758683f9e33d5ab3	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND
d3514b8a91a027211d8f4e684ce6c346	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	ND
294ec8c9110c539edc9daa8468273e90	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	Botryosphaeria_dothidea
9bbecd546db2c64ba66618b27d3998b7	Bacteria	Armatimonadota	Armatimonadia	Armatimonadales	Armatimonadales	Armatimonadales	uncultured_soil
d3d6f744b994c43a6dff95505e4b2666	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Spirosoma	unidentified
ad5529321412af475440fcb9b5d757d0	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND
3f9045d80848219ab3410cad61d7f83e	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Terriglobus	uncultured_bacterium
6120c4484f2b6e9d81a08eb34ed32f84	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	ND	ND
b7583d2b44044e34e5eeaeaf665a18d8	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	ND	ND
64149b94ca49e00cba2459d1eb8d9b51	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
8b716a486138d827528a4fd853711669	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	Botryosphaeria_dothidea
6595d460555473a16224713f12fa490e	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Belnapia	uncultured_bacterium
